r,m,clave,detectado
25,0.15,468|Lamp|1,0
25,0.15,470|People|0,1
25,0.15,470|People|1,0
25,0.15,470|Lamp|0,1
25,0.15,476|People|0,0
25,0.15,476|People|1,1
25,0.15,476|Lamp|0,0
25,0.15,478|People|0,0
25,0.15,478|Lamp|0,0
25,0.15,479|People|0,1
25,0.15,479|Lamp|0,1
25,0.15,480|People|0,1
25,0.15,480|People|1,0
25,0.15,480|People|2,0
25,0.15,480|Lamp|0,0
25,0.15,486|People|0,1
25,0.15,486|People|1,0
25,0.15,486|People|2,0
25,0.15,486|People|3,0
25,0.15,486|People|4,1
25,0.15,486|People|5,1
25,0.15,486|People|6,0
25,0.15,486|Lamp|0,0
25,0.15,489|People|0,1
25,0.15,489|People|1,0
25,0.15,489|People|2,1
25,0.15,489|People|3,1
25,0.15,489|People|4,0
25,0.15,489|People|5,0
25,0.15,489|People|6,0
25,0.15,489|People|7,0
25,0.15,489|People|8,0
25,0.15,489|People|9,0
25,0.15,489|Lamp|0,1
25,0.15,489|Lamp|1,0
25,0.15,493|People|0,0
25,0.15,493|People|1,1
25,0.15,493|People|2,1
25,0.15,493|People|3,1
25,0.15,493|People|4,1
25,0.15,493|People|5,1
25,0.15,493|People|6,1
25,0.15,493|People|7,0
25,0.15,493|Lamp|0,0
25,0.15,494|People|0,1
25,0.15,494|People|1,0
25,0.15,494|People|2,0
25,0.15,494|People|3,0
25,0.15,494|People|4,0
25,0.15,494|Lamp|0,1
25,0.15,494|Lamp|1,1
25,0.15,494|Lamp|2,1
25,0.15,503|People|0,0
25,0.15,503|People|1,0
25,0.15,503|Lamp|0,1
25,0.15,503|Lamp|1,1
25,0.15,505|People|0,0
25,0.15,505|People|1,0
25,0.15,505|People|2,0
25,0.15,505|People|3,0
25,0.15,505|People|4,1
25,0.15,505|Lamp|0,1
25,0.15,507|People|0,1
25,0.15,507|People|1,0
25,0.15,507|People|2,0
25,0.15,507|People|3,0
25,0.15,507|People|4,0
25,0.15,507|People|5,1
25,0.15,507|People|6,1
25,0.15,507|Lamp|0,0
25,0.15,1190|People|0,0
25,0.15,1190|People|1,0
25,0.15,1190|People|2,0
25,0.15,1190|People|3,0
25,0.15,1190|People|4,0
25,0.15,1190|People|5,0
25,0.15,1190|People|6,1
25,0.15,1190|People|7,0
25,0.15,1190|Lamp|0,0
25,0.15,1196|People|0,0
25,0.15,1196|People|1,0
25,0.15,1196|Lamp|0,0
25,0.15,1199|People|0,0
25,0.15,1199|People|1,0
25,0.15,1199|People|2,0
25,0.15,1199|Lamp|0,1
25,0.15,1200|People|0,0
25,0.15,1200|People|1,1
25,0.15,1200|Lamp|0,0
25,0.15,1204|People|0,1
25,0.15,1204|People|1,1
25,0.15,1204|People|2,0
25,0.15,1204|People|3,0
25,0.15,1204|Lamp|0,0
25,0.15,1206|People|0,1
25,0.15,1206|People|1,1
25,0.15,1206|People|2,0
25,0.15,1206|Lamp|0,0
25,0.15,1207|People|0,1
25,0.15,1207|People|1,1
25,0.15,1207|People|2,0
25,0.15,1207|Lamp|0,0
25,0.15,1211|People|0,1
25,0.15,1211|People|1,1
25,0.15,1211|People|2,0
25,0.15,1211|People|3,0
25,0.15,1211|Lamp|0,0
25,0.15,1213|People|0,1
25,0.15,1213|People|1,1
25,0.15,1213|Lamp|0,0
25,0.15,1216|People|0,1
25,0.15,1216|People|1,1
25,0.15,1216|Lamp|0,0
25,0.15,1218|People|0,1
25,0.15,1218|People|1,1
25,0.15,1218|Lamp|0,0
25,0.15,1219|People|0,1
25,0.15,1219|People|1,0
25,0.15,1219|People|2,0
25,0.15,1219|People|3,0
25,0.15,1219|Lamp|0,1
25,0.15,1219|Lamp|1,1
25,0.15,1221|People|0,1
25,0.15,1221|People|1,1
25,0.15,1221|People|2,0
25,0.15,1221|Lamp|0,0
25,0.15,1222|People|0,1
25,0.15,1222|People|1,0
25,0.15,1222|People|2,0
25,0.15,1222|Lamp|0,0
25,0.15,1225|People|0,0
25,0.15,1225|People|1,0
25,0.15,1225|People|2,0
25,0.15,1225|People|3,0
25,0.15,1225|People|4,0
25,0.15,1225|People|5,0
25,0.15,1225|People|6,0
25,0.15,1225|Lamp|0,1
25,0.15,1225|Lamp|1,0
25,0.15,1226|People|0,0
25,0.15,1226|People|1,0
25,0.15,1226|People|2,0
25,0.15,1226|People|3,0
25,0.15,1226|People|4,0
25,0.15,1226|Lamp|0,0
25,0.15,1226|Lamp|1,1
25,0.15,1226|Lamp|2,0
25,0.15,1228|People|0,0
25,0.15,1228|Lamp|0,1
25,0.15,1266|People|0,0
25,0.15,1266|People|1,0
25,0.15,1266|Lamp|0,1
25,0.15,1266|Lamp|1,1
25,0.15,1268|People|0,1
25,0.15,1268|Lamp|0,1
25,0.15,1268|Lamp|1,0
25,0.15,1268|Lamp|2,0
25,0.15,1268|Lamp|3,0
25,0.15,1273|People|0,0
25,0.15,1273|Lamp|0,0
25,0.15,1273|Lamp|1,0
25,0.15,1274|People|0,0
25,0.15,1274|Lamp|0,0
25,0.15,1274|Lamp|1,1
25,0.15,1274|Lamp|2,0
25,0.15,1285|People|0,1
25,0.15,1285|Lamp|0,1
25,0.15,1285|Lamp|1,1
25,0.15,1285|Lamp|2,1
25,0.15,1291|People|0,0
25,0.15,1291|Lamp|0,0
25,0.15,1291|Lamp|1,1
25,0.15,1295|People|0,1
25,0.15,1295|People|1,0
25,0.15,1295|People|2,0
25,0.15,1295|Lamp|0,1
25,0.15,1299|People|0,1
25,0.15,1299|People|1,0
25,0.15,1299|People|2,0
25,0.15,1299|Lamp|0,0
25,0.15,2046|People|0,1
25,0.15,2046|People|1,1
25,0.15,2046|Lamp|0,1
25,0.15,2046|Lamp|1,1
25,0.15,2046|Lamp|2,1
25,0.15,2046|Lamp|3,0
25,0.15,2050|People|0,1
25,0.15,2050|People|1,0
25,0.15,2050|Lamp|0,0
25,0.15,2050|Lamp|1,0
25,0.15,2050|Lamp|2,1
25,0.15,2050|Lamp|3,0
25,0.15,2051|People|0,1
25,0.15,2051|People|1,0
25,0.15,2051|Lamp|0,0
25,0.15,2051|Lamp|1,0
25,0.15,2051|Lamp|2,1
25,0.15,2051|Lamp|3,0
25,0.15,2052|People|0,1
25,0.15,2052|People|1,0
25,0.15,2052|Lamp|0,1
25,0.15,2052|Lamp|1,1
25,0.15,2052|Lamp|2,0
25,0.15,2052|Lamp|3,1
25,0.15,2056|People|0,1
25,0.15,2056|People|1,1
25,0.15,2056|Lamp|0,1
25,0.15,2056|Lamp|1,0
25,0.15,2056|Lamp|2,1
25,0.15,2056|Lamp|3,0
25,0.15,2057|People|0,1
25,0.15,2057|People|1,1
25,0.15,2057|Lamp|0,1
25,0.15,2057|Lamp|1,0
25,0.15,2057|Lamp|2,0
25,0.15,2057|Lamp|3,1
25,0.15,2058|People|0,1
25,0.15,2058|People|1,1
25,0.15,2058|Lamp|0,0
25,0.15,2058|Lamp|1,0
25,0.15,2058|Lamp|2,1
25,0.15,2058|Lamp|3,0
25,0.15,2058|Lamp|4,0
25,0.15,2058|Lamp|5,0
25,0.15,2059|People|0,1
25,0.15,2059|People|1,0
25,0.15,2059|Lamp|0,1
25,0.15,2059|Lamp|1,0
25,0.15,2059|Lamp|2,0
25,0.15,2059|Lamp|3,0
25,0.15,2061|People|0,1
25,0.15,2061|People|1,1
25,0.15,2061|Lamp|0,1
25,0.15,2061|Lamp|1,0
25,0.15,2061|Lamp|2,0
25,0.15,2061|Lamp|3,1
25,0.15,2061|Lamp|4,0
25,0.15,2061|Lamp|5,0
25,0.15,2065|People|0,1
25,0.15,2065|People|1,1
25,0.15,2065|Lamp|0,0
25,0.15,2065|Lamp|1,0
25,0.15,2065|Lamp|2,1
25,0.15,2065|Lamp|3,0
25,0.15,2065|Lamp|4,0
25,0.15,2065|Lamp|5,1
25,0.15,2067|People|0,1
25,0.15,2067|People|1,0
25,0.15,2067|Lamp|0,1
25,0.15,2067|Lamp|1,0
25,0.15,2067|Lamp|2,0
25,0.15,2067|Lamp|3,1
25,0.15,2068|People|0,1
25,0.15,2068|People|1,0
25,0.15,2068|Lamp|0,1
25,0.15,2068|Lamp|1,1
25,0.15,2068|Lamp|2,0
25,0.15,2068|Lamp|3,0
25,0.15,2069|People|0,1
25,0.15,2069|People|1,0
25,0.15,2069|Lamp|0,1
25,0.15,2069|Lamp|1,1
25,0.15,2069|Lamp|2,0
25,0.15,2069|Lamp|3,0
25,0.15,2069|Lamp|4,0
25,0.15,2069|Lamp|5,0
25,0.15,2070|People|0,1
25,0.15,2070|People|1,0
25,0.15,2070|Lamp|0,1
25,0.15,2070|Lamp|1,0
25,0.15,2070|Lamp|2,1
25,0.15,2070|Lamp|3,1
25,0.15,2072|People|0,1
25,0.15,2072|People|1,1
25,0.15,2072|Lamp|0,1
25,0.15,2072|Lamp|1,1
25,0.15,2072|Lamp|2,0
25,0.15,2072|Lamp|3,0
25,0.15,2072|Lamp|4,0
25,0.15,2072|Lamp|5,1
25,0.15,2073|People|0,1
25,0.15,2073|People|1,0
25,0.15,2073|Lamp|0,1
25,0.15,2073|Lamp|1,0
25,0.15,2073|Lamp|2,1
25,0.15,2073|Lamp|3,0
25,0.15,2073|Lamp|4,0
25,0.15,2073|Lamp|5,1
25,0.15,2074|People|0,1
25,0.15,2074|People|1,0
25,0.15,2074|Lamp|0,1
25,0.15,2074|Lamp|1,0
25,0.15,2074|Lamp|2,0
25,0.15,2074|Lamp|3,0
25,0.15,2074|Lamp|4,1
25,0.15,2074|Lamp|5,1
25,0.15,2074|Lamp|6,0
25,0.15,2074|Lamp|7,1
25,0.15,2076|People|0,1
25,0.15,2076|People|1,1
25,0.15,2076|Lamp|0,1
25,0.15,2076|Lamp|1,0
25,0.15,2076|Lamp|2,0
25,0.15,2076|Lamp|3,0
25,0.15,2076|Lamp|4,1
25,0.15,2076|Lamp|5,1
25,0.15,2076|Lamp|6,1
25,0.15,2076|Lamp|7,0
25,0.15,2082|People|0,1
25,0.15,2082|People|1,1
25,0.15,2082|Lamp|0,0
25,0.15,2082|Lamp|1,0
25,0.15,2082|Lamp|2,0
25,0.15,2082|Lamp|3,0
25,0.15,2082|Lamp|4,1
25,0.15,2082|Lamp|5,0
25,0.15,2084|People|0,1
25,0.15,2084|People|1,1
25,0.15,2084|Lamp|0,1
25,0.15,2084|Lamp|1,1
25,0.15,2084|Lamp|2,0
25,0.15,2084|Lamp|3,0
25,0.15,2084|Lamp|4,0
25,0.15,2084|Lamp|5,0
25,0.15,2087|People|0,1
25,0.15,2087|People|1,1
25,0.15,2087|Lamp|0,0
25,0.15,2087|Lamp|1,1
25,0.15,2087|Lamp|2,1
25,0.15,2090|People|0,1
25,0.15,2090|People|1,1
25,0.15,2090|Lamp|0,0
25,0.15,2090|Lamp|1,0
25,0.15,2090|Lamp|2,1
25,0.15,2090|Lamp|3,1
25,0.15,2091|People|0,1
25,0.15,2091|People|1,1
25,0.15,2091|Lamp|0,0
25,0.15,2091|Lamp|1,1
25,0.15,2091|Lamp|2,1
25,0.15,2091|Lamp|3,0
25,0.15,2091|Lamp|4,0
25,0.15,2091|Lamp|5,1
25,0.15,2092|People|0,1
25,0.15,2092|People|1,1
25,0.15,2092|Lamp|0,0
25,0.15,2092|Lamp|1,0
25,0.15,2092|Lamp|2,1
25,0.15,2092|Lamp|3,0
25,0.15,2092|Lamp|4,0
25,0.15,2092|Lamp|5,1
25,0.15,2093|People|0,1
25,0.15,2093|People|1,0
25,0.15,2093|Lamp|0,0
25,0.15,2093|Lamp|1,0
25,0.15,2093|Lamp|2,0
25,0.15,2093|Lamp|3,0
25,0.15,2093|Lamp|4,1
25,0.15,2093|Lamp|5,1
25,0.15,2120|People|0,1
25,0.15,2120|People|1,1
25,0.15,2120|People|2,0
25,0.15,2120|Lamp|0,1
25,0.15,2127|People|0,0
25,0.15,2127|People|1,0
25,0.15,2127|People|2,1
25,0.15,2127|Lamp|0,1
25,0.15,2127|Lamp|1,0
25,0.15,2127|Lamp|2,0
25,0.15,2127|Lamp|3,0
25,0.15,2129|People|0,1
25,0.15,2129|People|1,1
25,0.15,2129|People|2,0
25,0.15,2129|Lamp|0,0
25,0.15,2129|Lamp|1,1
25,0.15,2139|People|0,1
25,0.15,2139|Lamp|0,1
25,0.15,2139|Lamp|1,1
25,0.15,2139|Lamp|2,1
25,0.15,2140|People|0,0
25,0.15,2140|Lamp|0,1
25,0.15,2140|Lamp|1,1
25,0.15,2140|Lamp|2,0
25,0.15,2149|People|0,1
25,0.15,2149|Lamp|0,1
25,0.15,2149|Lamp|1,1
25,0.15,2150|People|0,1
25,0.15,2150|Lamp|0,1
25,0.15,2150|Lamp|1,1
25,0.15,2151|People|0,1
25,0.15,2151|Lamp|0,1
25,0.15,2151|Lamp|1,1
25,0.15,2158|People|0,0
25,0.15,2158|Lamp|0,1
25,0.15,2158|Lamp|1,1
25,0.15,2160|People|0,1
25,0.15,2160|Lamp|0,1
25,0.15,2160|Lamp|1,1
25,0.15,2190|People|0,1
25,0.15,2190|People|1,0
25,0.15,2190|People|2,1
25,0.15,2190|Lamp|0,1
25,0.15,2190|Lamp|1,1
25,0.15,2191|People|0,1
25,0.15,2191|People|1,0
25,0.15,2191|People|2,1
25,0.15,2191|Lamp|0,1
25,0.15,2191|Lamp|1,1
25,0.15,2193|People|0,1
25,0.15,2193|People|1,1
25,0.15,2193|People|2,0
25,0.15,2193|Lamp|0,1
25,0.15,2193|Lamp|1,1
25,0.15,2195|People|0,1
25,0.15,2195|People|1,1
25,0.15,2195|People|2,1
25,0.15,2195|Lamp|0,1
25,0.15,2195|Lamp|1,1
25,0.15,2200|People|0,0
25,0.15,2200|Lamp|0,1
25,0.15,2200|Lamp|1,1
25,0.15,2217|People|0,0
25,0.15,2217|Lamp|0,0
25,0.15,2217|Lamp|1,0
25,0.15,2218|People|0,0
25,0.15,2218|Lamp|0,0
25,0.15,2218|Lamp|1,0
25,0.15,2226|People|0,0
25,0.15,2226|Lamp|0,1
25,0.15,2226|Lamp|1,1
25,0.15,2226|Lamp|2,1
25,0.15,2226|Lamp|3,1
25,0.15,2226|Lamp|4,1
25,0.15,2292|People|0,0
25,0.15,2292|Lamp|0,0
25,0.15,2292|Lamp|1,0
25,0.15,2292|Lamp|2,0
25,0.15,2292|Lamp|3,0
25,0.15,2293|People|0,0
25,0.15,2293|Lamp|0,0
25,0.15,2293|Lamp|1,0
25,0.15,2293|Lamp|2,0
25,0.15,2293|Lamp|3,0
25,0.15,2295|People|0,0
25,0.15,2295|Lamp|0,0
25,0.15,2295|Lamp|1,0
25,0.15,2295|Lamp|2,0
25,0.15,2295|Lamp|3,0
25,0.15,2295|Lamp|4,0
25,0.15,2295|Lamp|5,0
25,0.15,2295|Lamp|6,0
25,0.15,2295|Lamp|7,0
25,0.15,2297|People|0,0
25,0.15,2297|Lamp|0,0
25,0.15,2297|Lamp|1,0
25,0.15,2297|Lamp|2,0
25,0.15,2297|Lamp|3,0
25,0.15,2297|Lamp|4,0
25,0.15,2298|People|0,0
25,0.15,2298|Lamp|0,0
25,0.15,2298|Lamp|1,0
25,0.15,2298|Lamp|2,0
25,0.15,2298|Lamp|3,0
25,0.15,2298|Lamp|4,1
25,0.15,2299|People|0,0
25,0.15,2299|Lamp|0,0
25,0.15,2299|Lamp|1,0
25,0.15,2299|Lamp|2,0
25,0.15,2299|Lamp|3,0
25,0.15,2299|Lamp|4,0
25,0.15,2299|Lamp|5,1
25,0.15,2328|People|0,1
25,0.15,2328|People|1,0
25,0.15,2328|People|2,0
25,0.15,2328|Lamp|0,0
25,0.15,2332|People|0,1
25,0.15,2332|People|1,1
25,0.15,2332|People|2,0
25,0.15,2332|People|3,0
25,0.15,2332|Lamp|0,0
25,0.15,2335|People|0,1
25,0.15,2335|People|1,1
25,0.15,2335|People|2,0
25,0.15,2335|People|3,0
25,0.15,2335|Lamp|0,0
25,0.15,2337|People|0,0
25,0.15,2337|People|1,0
25,0.15,2337|Lamp|0,0
25,0.15,2453|People|0,0
25,0.15,2453|People|1,0
25,0.15,2453|Lamp|0,0
25,0.15,2456|People|0,1
25,0.15,2456|Lamp|0,0
25,0.15,2456|Lamp|1,0
25,0.15,2456|Lamp|2,0
25,0.15,2457|People|0,1
25,0.15,2457|Lamp|0,0
25,0.15,2457|Lamp|1,0
25,0.15,2457|Lamp|2,0
25,0.15,2457|Lamp|3,0
25,0.15,2465|People|0,0
25,0.15,2465|Lamp|0,0
25,0.15,2465|Lamp|1,0
25,0.15,2465|Lamp|2,0
25,0.15,2467|People|0,0
25,0.15,2467|Lamp|0,0
25,0.15,2467|Lamp|1,0
25,0.15,2468|People|0,0
25,0.15,2468|People|1,0
25,0.15,2468|Lamp|0,0
25,0.15,2468|Lamp|1,0
25,0.15,2478|People|0,1
25,0.15,2478|People|1,1
25,0.15,2478|People|2,0
25,0.15,2478|People|3,0
25,0.15,2478|Lamp|0,1
25,0.15,2478|Lamp|1,1
25,0.15,2489|People|0,0
25,0.15,2489|People|1,1
25,0.15,2489|People|2,0
25,0.15,2489|People|3,1
25,0.15,2489|People|4,0
25,0.15,2489|People|5,1
25,0.15,2489|Lamp|0,0
25,0.15,2489|Lamp|1,0
25,0.15,2490|People|0,0
25,0.15,2490|People|1,1
25,0.15,2490|People|2,0
25,0.15,2490|People|3,0
25,0.15,2490|People|4,0
25,0.15,2490|Lamp|0,0
25,0.15,2490|Lamp|1,0
25,0.15,2491|People|0,0
25,0.15,2491|People|1,1
25,0.15,2491|People|2,1
25,0.15,2491|People|3,0
25,0.15,2491|People|4,0
25,0.15,2491|Lamp|0,0
25,0.15,2491|Lamp|1,0
25,0.15,2602|People|0,0
25,0.15,2602|Lamp|0,0
25,0.15,2602|Lamp|1,0
25,0.15,2602|Lamp|2,0
25,0.15,2606|People|0,1
25,0.15,2606|Lamp|0,0
25,0.15,2606|Lamp|1,0
25,0.15,2607|People|0,0
25,0.15,2607|Lamp|0,0
25,0.15,2607|Lamp|1,0
25,0.15,2622|People|0,1
25,0.15,2622|People|1,0
25,0.15,2622|People|2,0
25,0.15,2622|Lamp|0,1
25,0.15,2622|Lamp|1,1
25,0.15,2622|Lamp|2,1
25,0.15,2717|People|0,0
25,0.15,2717|People|1,0
25,0.15,2717|People|2,0
25,0.15,2717|Lamp|0,0
25,0.15,2720|People|0,0
25,0.15,2720|People|1,0
25,0.15,2720|People|2,0
25,0.15,2720|Lamp|0,0
25,0.15,2721|People|0,0
25,0.15,2721|People|1,0
25,0.15,2721|Lamp|0,0
25,0.15,2727|People|0,1
25,0.15,2727|People|1,0
25,0.15,2727|People|2,0
25,0.15,2727|People|3,0
25,0.15,2727|Lamp|0,0
25,0.15,2732|People|0,0
25,0.15,2732|People|1,0
25,0.15,2732|Lamp|0,0
25,0.15,2735|People|0,0
25,0.15,2735|People|1,0
25,0.15,2735|Lamp|0,0
25,0.15,2736|People|0,0
25,0.15,2736|People|1,0
25,0.15,2736|Lamp|0,0
25,0.15,2738|People|0,0
25,0.15,2738|People|1,0
25,0.15,2738|People|2,0
25,0.15,2738|Lamp|0,0
25,0.15,2940|People|0,1
25,0.15,2940|Lamp|0,0
25,0.15,2940|Lamp|1,0
25,0.15,2942|People|0,1
25,0.15,2942|Lamp|0,0
25,0.15,2942|Lamp|1,0
25,0.15,2942|Lamp|2,0
25,0.15,2942|Lamp|3,0
25,0.15,2942|Lamp|4,0
25,0.15,2945|People|0,0
25,0.15,2945|Lamp|0,0
25,0.15,2945|Lamp|1,0
25,0.15,2945|Lamp|2,0
25,0.15,2947|People|0,1
25,0.15,2947|Lamp|0,1
25,0.15,2947|Lamp|1,1
25,0.15,2947|Lamp|2,0
25,0.15,2947|Lamp|3,0
25,0.15,2947|Lamp|4,0
25,0.15,2949|People|0,0
25,0.15,2949|Lamp|0,1
25,0.15,2949|Lamp|1,0
25,0.15,2949|Lamp|2,0
25,0.15,2949|Lamp|3,0
25,0.15,2949|Lamp|4,0
25,0.15,2949|Lamp|5,0
25,0.15,2950|People|0,0
25,0.15,2950|People|1,0
25,0.15,2950|Lamp|0,1
25,0.15,2950|Lamp|1,0
25,0.15,2950|Lamp|2,0
25,0.15,2950|Lamp|3,0
25,0.15,2950|Lamp|4,0
25,0.15,2951|People|0,0
25,0.15,2951|Lamp|0,1
25,0.15,2951|Lamp|1,0
25,0.15,2951|Lamp|2,0
25,0.15,2951|Lamp|3,0
25,0.15,2951|Lamp|4,0
25,0.15,2953|People|0,0
25,0.15,2953|Lamp|0,0
25,0.15,2953|Lamp|1,1
25,0.15,2953|Lamp|2,0
25,0.15,2953|Lamp|3,0
25,0.15,2957|People|0,0
25,0.15,2957|Lamp|0,1
25,0.15,2957|Lamp|1,0
25,0.15,2957|Lamp|2,1
25,0.15,2957|Lamp|3,0
25,0.15,2957|Lamp|4,0
25,0.15,2957|Lamp|5,0
25,0.15,3024|People|0,0
25,0.15,3024|Lamp|0,1
25,0.15,3024|Lamp|1,0
25,0.15,3052|People|0,0
25,0.15,3052|Lamp|0,0
25,0.15,3053|People|0,0
25,0.15,3053|People|1,0
25,0.15,3053|Lamp|0,0
25,0.15,3053|Lamp|1,0
25,0.15,3054|People|0,0
25,0.15,3054|People|1,0
25,0.15,3054|People|2,0
25,0.15,3054|Lamp|0,0
25,0.15,3054|Lamp|1,0
25,0.15,3057|People|0,0
25,0.15,3057|People|1,0
25,0.15,3057|Lamp|0,0
25,0.15,3057|Lamp|1,0
25,0.15,3059|People|0,1
25,0.15,3059|People|1,0
25,0.15,3059|People|2,0
25,0.15,3059|Lamp|0,0
25,0.15,3059|Lamp|1,0
25,0.15,3060|People|0,1
25,0.15,3060|People|1,1
25,0.15,3060|People|2,0
25,0.15,3060|People|3,0
25,0.15,3060|Lamp|0,0
25,0.15,3060|Lamp|1,0
25,0.15,3061|People|0,0
25,0.15,3061|People|1,1
25,0.15,3061|People|2,1
25,0.15,3061|People|3,0
25,0.15,3061|Lamp|0,0
25,0.15,3061|Lamp|1,0
25,0.15,3063|People|0,1
25,0.15,3063|People|1,0
25,0.15,3063|Lamp|0,0
25,0.15,3063|Lamp|1,0
25,0.15,3063|Lamp|2,0
25,0.15,3063|Lamp|3,0
25,0.15,3066|People|0,0
25,0.15,3066|Lamp|0,0
25,0.15,3066|Lamp|1,0
25,0.15,3066|Lamp|2,1
25,0.15,3066|Lamp|3,0
25,0.15,3066|Lamp|4,0
25,0.15,3066|Lamp|5,0
25,0.15,3072|People|0,1
25,0.15,3072|People|1,0
25,0.15,3072|People|2,0
25,0.15,3072|People|3,0
25,0.15,3072|People|4,0
25,0.15,3072|People|5,0
25,0.15,3072|People|6,1
25,0.15,3072|People|7,0
25,0.15,3072|Lamp|0,0
25,0.15,3072|Lamp|1,1
25,0.15,3072|Lamp|2,0
25,0.15,3072|Lamp|3,0
25,0.15,3072|Lamp|4,0
25,0.15,3072|Lamp|5,0
25,0.15,3072|Lamp|6,0
25,0.15,3072|Lamp|7,0
25,0.15,3078|People|0,1
25,0.15,3078|People|1,1
25,0.15,3078|People|2,1
25,0.15,3078|People|3,1
25,0.15,3078|People|4,0
25,0.15,3078|People|5,0
25,0.15,3078|People|6,0
25,0.15,3078|Lamp|0,1
25,0.15,3078|Lamp|1,1
25,0.15,3078|Lamp|2,0
25,0.15,3078|Lamp|3,0
25,0.15,3079|People|0,1
25,0.15,3079|People|1,1
25,0.15,3079|People|2,0
25,0.15,3079|People|3,0
25,0.15,3079|Lamp|0,1
25,0.15,3079|Lamp|1,1
25,0.15,3079|Lamp|2,1
25,0.15,3116|People|0,1
25,0.15,3116|Lamp|0,1
25,0.15,3116|Lamp|1,1
25,0.15,3118|People|0,1
25,0.15,3118|Lamp|0,1
25,0.15,3118|Lamp|1,1
25,0.15,3119|People|0,1
25,0.15,3119|Lamp|0,1
25,0.15,3119|Lamp|1,1
25,0.15,3121|People|0,1
25,0.15,3121|Lamp|0,1
25,0.15,3121|Lamp|1,1
25,0.15,3124|People|0,1
25,0.15,3124|Lamp|0,0
25,0.15,3124|Lamp|1,1
25,0.15,3125|People|0,1
25,0.15,3125|Lamp|0,1
25,0.15,3125|Lamp|1,1
25,0.15,3302|People|0,1
25,0.15,3302|Lamp|0,1
25,0.15,3302|Lamp|1,1
25,0.15,3302|Lamp|2,1
25,0.15,3302|Lamp|3,0
25,0.15,3313|People|0,1
25,0.15,3313|People|1,0
25,0.15,3313|Lamp|0,0
25,0.15,3313|Lamp|1,0
25,0.15,3347|People|0,1
25,0.15,3347|People|1,0
25,0.15,3347|People|2,0
25,0.15,3347|Lamp|0,0
25,0.15,3347|Lamp|1,0
25,0.15,3349|People|0,0
25,0.15,3349|People|1,0
25,0.15,3349|People|2,0
25,0.15,3349|Lamp|0,0
25,0.15,3349|Lamp|1,0
25,0.15,3350|People|0,1
25,0.15,3350|People|1,0
25,0.15,3350|People|2,0
25,0.15,3350|People|3,0
25,0.15,3350|People|4,0
25,0.15,3350|Lamp|0,0
25,0.15,3350|Lamp|1,0
25,0.15,3378|People|0,0
25,0.15,3378|People|1,0
25,0.15,3378|People|2,1
25,0.15,3378|People|3,0
25,0.15,3378|Lamp|0,0
25,0.15,3378|Lamp|1,1
25,0.15,3378|Lamp|2,0
25,0.15,3378|Lamp|3,1
25,0.15,3378|Lamp|4,0
25,0.15,3381|People|0,0
25,0.15,3381|People|1,1
25,0.15,3381|People|2,1
25,0.15,3381|People|3,0
25,0.15,3381|People|4,0
25,0.15,3381|Lamp|0,1
25,0.15,3381|Lamp|1,1
25,0.15,3381|Lamp|2,1
25,0.15,3381|Lamp|3,0
25,0.15,3381|Lamp|4,0
25,0.15,3382|People|0,0
25,0.15,3382|People|1,1
25,0.15,3382|People|2,1
25,0.15,3382|Lamp|0,1
25,0.15,3382|Lamp|1,1
25,0.15,3382|Lamp|2,1
25,0.15,3382|Lamp|3,0
25,0.15,3382|Lamp|4,0
25,0.15,3383|People|0,0
25,0.15,3383|People|1,1
25,0.15,3383|People|2,1
25,0.15,3383|Lamp|0,1
25,0.15,3383|Lamp|1,1
25,0.15,3383|Lamp|2,1
25,0.15,3383|Lamp|3,0
25,0.15,3383|Lamp|4,0
25,0.15,3384|People|0,0
25,0.15,3384|People|1,0
25,0.15,3384|People|2,1
25,0.15,3384|People|3,1
25,0.15,3384|Lamp|0,1
25,0.15,3384|Lamp|1,1
25,0.15,3384|Lamp|2,1
25,0.15,3384|Lamp|3,0
25,0.15,3384|Lamp|4,0
25,0.15,3389|People|0,0
25,0.15,3389|People|1,1
25,0.15,3389|People|2,0
25,0.15,3389|People|3,1
25,0.15,3389|Lamp|0,1
25,0.15,3389|Lamp|1,0
25,0.15,3389|Lamp|2,1
25,0.15,3389|Lamp|3,0
25,0.15,3389|Lamp|4,0
25,0.15,3390|People|0,1
25,0.15,3390|People|1,0
25,0.15,3390|People|2,1
25,0.15,3390|People|3,1
25,0.15,3390|Lamp|0,1
25,0.15,3390|Lamp|1,0
25,0.15,3390|Lamp|2,0
25,0.15,3390|Lamp|3,0
25,0.15,3390|Lamp|4,0
25,0.15,3392|People|0,0
25,0.15,3392|People|1,1
25,0.15,3392|People|2,1
25,0.15,3392|People|3,0
25,0.15,3392|People|4,0
25,0.15,3392|People|5,1
25,0.15,3392|Lamp|0,1
25,0.15,3392|Lamp|1,1
25,0.15,3392|Lamp|2,1
25,0.15,3392|Lamp|3,0
25,0.15,3392|Lamp|4,0
25,0.15,3395|People|0,1
25,0.15,3395|People|1,1
25,0.15,3395|People|2,0
25,0.15,3395|People|3,1
25,0.15,3395|People|4,0
25,0.15,3395|People|5,0
25,0.15,3395|People|6,0
25,0.15,3395|People|7,0
25,0.15,3395|Lamp|0,1
25,0.15,3395|Lamp|1,0
25,0.15,3395|Lamp|2,1
25,0.15,3395|Lamp|3,0
